Hourly measurement data supplied by UK-air on 27/01/2021,,,
All Data GMT hour ending,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,
,,Bristol St Paul's,
21/07/2009,23:00:00,17,V ugm-3
21/07/2009,24:00:00,23,V ugm-3
22/07/2009,01:00:00,29,V ugm-3
22/07/2009,02:00:00,11,V ugm-3
22/07/2009,03:00:00,11,V ugm-3
22/07/2009,04:00:00,10,V ugm-3
22/07/2009,05:00:00,17,V ugm-3
22/07/2009,06:00:00,27,V ugm-3
22/07/2009,07:00:00,27,V ugm-3
22/07/2009,08:00:00,25,V ugm-3
22/07/2009,09:00:00,23,V ugm-3
22/07/2009,10:00:00,23,V ugm-3
22/07/2009,11:00:00,23,V ugm-3
22/07/2009,12:00:00,25,V ugm-3
22/07/2009,13:00:00,23,V ugm-3
22/07/2009,14:00:00,19,V ugm-3
22/07/2009,15:00:00,27,V ugm-3
22/07/2009,16:00:00,27,V ugm-3
22/07/2009,17:00:00,29,V ugm-3
22/07/2009,18:00:00,23,V ugm-3
22/07/2009,19:00:00,25,V ugm-3
22/07/2009,20:00:00,27,V ugm-3
22/07/2009,21:00:00,29,V ugm-3
22/07/2009,22:00:00,21,V ugm-3
22/07/2009,23:00:00,23,V ugm-3
22/07/2009,24:00:00,15,V ugm-3
23/07/2009,01:00:00,11,V ugm-3
23/07/2009,02:00:00,11,V ugm-3
23/07/2009,03:00:00,27,V ugm-3
23/07/2009,04:00:00,15,V ugm-3
23/07/2009,05:00:00,17,V ugm-3
23/07/2009,06:00:00,67,V ugm-3
23/07/2009,07:00:00,42,V ugm-3
23/07/2009,08:00:00,36,V ugm-3
23/07/2009,09:00:00,32,V ugm-3
23/07/2009,10:00:00,27,V ugm-3
23/07/2009,11:00:00,27,V ugm-3
23/07/2009,12:00:00,25,V ugm-3
23/07/2009,13:00:00,19,V ugm-3
23/07/2009,14:00:00,19,V ugm-3
23/07/2009,15:00:00,29,V ugm-3
23/07/2009,16:00:00,21,V ugm-3
23/07/2009,17:00:00,21,V ugm-3
23/07/2009,18:00:00,17,V ugm-3
23/07/2009,19:00:00,27,V ugm-3
23/07/2009,20:00:00,23,V ugm-3
23/07/2009,21:00:00,23,V ugm-3
23/07/2009,22:00:00,23,V ugm-3
23/07/2009,23:00:00,25,V ugm-3
23/07/2009,24:00:00,17,V ugm-3
24/07/2009,01:00:00,15,V ugm-3
24/07/2009,02:00:00,10,V ugm-3
24/07/2009,03:00:00,10,V ugm-3
24/07/2009,04:00:00,13,V ugm-3
24/07/2009,05:00:00,40,V ugm-3
24/07/2009,06:00:00,25,V ugm-3
24/07/2009,07:00:00,44,V ugm-3
24/07/2009,08:00:00,31,V ugm-3
24/07/2009,09:00:00,27,V ugm-3
24/07/2009,10:00:00,21,V ugm-3
24/07/2009,11:00:00,44,V ugm-3
24/07/2009,12:00:00,25,V ugm-3
24/07/2009,13:00:00,29,V ugm-3
24/07/2009,14:00:00,23,V ugm-3
24/07/2009,15:00:00,31,V ugm-3
24/07/2009,16:00:00,25,V ugm-3
24/07/2009,17:00:00,19,V ugm-3
24/07/2009,18:00:00,21,V ugm-3
24/07/2009,19:00:00,17,V ugm-3
24/07/2009,20:00:00,19,V ugm-3
24/07/2009,21:00:00,19,V ugm-3
24/07/2009,22:00:00,19,V ugm-3
24/07/2009,23:00:00,19,V ugm-3
24/07/2009,24:00:00,19,V ugm-3
25/07/2009,01:00:00,19,V ugm-3
25/07/2009,02:00:00,19,V ugm-3
25/07/2009,03:00:00,13,V ugm-3
25/07/2009,04:00:00,17,V ugm-3
25/07/2009,05:00:00,21,V ugm-3
25/07/2009,06:00:00,23,V ugm-3
25/07/2009,07:00:00,23,V ugm-3
25/07/2009,08:00:00,21,V ugm-3
25/07/2009,09:00:00,19,V ugm-3
25/07/2009,10:00:00,17,V ugm-3
25/07/2009,11:00:00,17,V ugm-3
25/07/2009,12:00:00,17,V ugm-3
25/07/2009,13:00:00,15,V ugm-3
25/07/2009,14:00:00,13,V ugm-3
25/07/2009,15:00:00,15,V ugm-3
25/07/2009,16:00:00,17,V ugm-3
25/07/2009,17:00:00,15,V ugm-3
25/07/2009,18:00:00,21,V ugm-3
25/07/2009,19:00:00,23,V ugm-3
25/07/2009,20:00:00,19,V ugm-3
25/07/2009,21:00:00,23,V ugm-3
25/07/2009,22:00:00,23,V ugm-3
25/07/2009,23:00:00,32,V ugm-3
25/07/2009,24:00:00,13,V ugm-3
26/07/2009,01:00:00,13,V ugm-3
26/07/2009,02:00:00,11,V ugm-3
26/07/2009,03:00:00,11,V ugm-3
26/07/2009,04:00:00,25,V ugm-3
26/07/2009,05:00:00,21,V ugm-3
26/07/2009,06:00:00,31,V ugm-3
26/07/2009,07:00:00,19,V ugm-3
26/07/2009,08:00:00,23,V ugm-3
26/07/2009,09:00:00,19,V ugm-3
26/07/2009,10:00:00,21,V ugm-3
26/07/2009,11:00:00,25,V ugm-3
26/07/2009,12:00:00,27,V ugm-3
26/07/2009,13:00:00,25,V ugm-3
26/07/2009,14:00:00,23,V ugm-3
26/07/2009,15:00:00,17,V ugm-3
26/07/2009,16:00:00,25,V ugm-3
26/07/2009,17:00:00,23,V ugm-3
26/07/2009,18:00:00,23,V ugm-3
26/07/2009,19:00:00,19,V ugm-3
26/07/2009,20:00:00,21,V ugm-3
26/07/2009,21:00:00,27,V ugm-3
26/07/2009,22:00:00,40,V ugm-3
26/07/2009,23:00:00,52,V ugm-3
26/07/2009,24:00:00,17,V ugm-3
27/07/2009,01:00:00,11,V ugm-3
27/07/2009,02:00:00,10,V ugm-3
27/07/2009,03:00:00,8,V ugm-3
27/07/2009,04:00:00,13,V ugm-3
27/07/2009,05:00:00,21,V ugm-3
27/07/2009,06:00:00,38,V ugm-3
27/07/2009,07:00:00,61,V ugm-3
27/07/2009,08:00:00,73,V ugm-3
27/07/2009,09:00:00,44,V ugm-3
27/07/2009,10:00:00,38,V ugm-3
27/07/2009,11:00:00,25,V ugm-3
27/07/2009,12:00:00,25,V ugm-3
27/07/2009,13:00:00,21,V ugm-3
27/07/2009,14:00:00,25,V ugm-3
27/07/2009,15:00:00,25,V ugm-3
27/07/2009,16:00:00,27,V ugm-3
27/07/2009,17:00:00,27,V ugm-3
27/07/2009,18:00:00,32,V ugm-3
27/07/2009,19:00:00,32,V ugm-3
27/07/2009,20:00:00,31,V ugm-3
27/07/2009,21:00:00,21,V ugm-3
27/07/2009,22:00:00,29,V ugm-3
27/07/2009,23:00:00,25,V ugm-3
27/07/2009,24:00:00,10,V ugm-3
28/07/2009,01:00:00,8,V ugm-3
28/07/2009,02:00:00,8,V ugm-3
28/07/2009,03:00:00,10,V ugm-3
28/07/2009,04:00:00,27,V ugm-3
28/07/2009,05:00:00,27,V ugm-3
28/07/2009,06:00:00,63,V ugm-3
28/07/2009,07:00:00,38,V ugm-3
28/07/2009,08:00:00,34,V ugm-3
28/07/2009,09:00:00,31,V ugm-3
28/07/2009,10:00:00,31,V ugm-3
28/07/2009,11:00:00,21,V ugm-3
28/07/2009,12:00:00,29,V ugm-3
28/07/2009,13:00:00,27,V ugm-3
28/07/2009,14:00:00,27,V ugm-3
28/07/2009,15:00:00,25,V ugm-3
28/07/2009,16:00:00,27,V ugm-3
28/07/2009,17:00:00,27,V ugm-3
28/07/2009,18:00:00,21,V ugm-3
28/07/2009,19:00:00,23,V ugm-3
28/07/2009,20:00:00,27,V ugm-3
28/07/2009,21:00:00,34,V ugm-3
28/07/2009,22:00:00,23,V ugm-3
28/07/2009,23:00:00,21,V ugm-3
28/07/2009,24:00:00,13,V ugm-3
29/07/2009,01:00:00,8,V ugm-3
29/07/2009,02:00:00,8,V ugm-3
29/07/2009,03:00:00,8,V ugm-3
29/07/2009,04:00:00,10,V ugm-3
29/07/2009,05:00:00,15,V ugm-3
29/07/2009,06:00:00,29,V ugm-3
29/07/2009,07:00:00,34,V ugm-3
29/07/2009,08:00:00,46,V ugm-3
29/07/2009,09:00:00,48,V ugm-3
29/07/2009,10:00:00,46,V ugm-3
29/07/2009,11:00:00,52,V ugm-3
29/07/2009,12:00:00,52,V ugm-3
29/07/2009,13:00:00,46,V ugm-3
29/07/2009,14:00:00,38,V ugm-3
29/07/2009,15:00:00,40,V ugm-3
29/07/2009,16:00:00,48,V ugm-3
29/07/2009,17:00:00,38,V ugm-3
29/07/2009,18:00:00,34,V ugm-3
29/07/2009,19:00:00,29,V ugm-3
29/07/2009,20:00:00,38,V ugm-3
29/07/2009,21:00:00,21,V ugm-3
29/07/2009,22:00:00,32,V ugm-3
29/07/2009,23:00:00,27,V ugm-3
29/07/2009,24:00:00,17,V ugm-3
30/07/2009,01:00:00,15,V ugm-3
30/07/2009,02:00:00,19,V ugm-3
30/07/2009,03:00:00,17,V ugm-3
30/07/2009,04:00:00,23,V ugm-3
30/07/2009,05:00:00,27,V ugm-3
30/07/2009,06:00:00,23,V ugm-3
30/07/2009,07:00:00,31,V ugm-3
30/07/2009,08:00:00,50,V ugm-3
30/07/2009,09:00:00,53,V ugm-3
30/07/2009,10:00:00,46,V ugm-3
30/07/2009,11:00:00,34,V ugm-3
30/07/2009,12:00:00,25,V ugm-3
30/07/2009,13:00:00,19,V ugm-3
30/07/2009,14:00:00,19,V ugm-3
30/07/2009,15:00:00,21,V ugm-3
30/07/2009,16:00:00,23,V ugm-3
30/07/2009,17:00:00,23,V ugm-3
30/07/2009,18:00:00,23,V ugm-3
30/07/2009,19:00:00,23,V ugm-3
30/07/2009,20:00:00,19,V ugm-3
30/07/2009,21:00:00,25,V ugm-3
30/07/2009,22:00:00,29,V ugm-3
30/07/2009,23:00:00,27,V ugm-3
30/07/2009,24:00:00,29,V ugm-3
31/07/2009,01:00:00,19,V ugm-3
31/07/2009,02:00:00,17,V ugm-3
31/07/2009,03:00:00,17,V ugm-3
31/07/2009,04:00:00,86,V ugm-3
31/07/2009,05:00:00,117,V ugm-3
31/07/2009,06:00:00,71,V ugm-3
31/07/2009,07:00:00,63,V ugm-3
31/07/2009,08:00:00,53,V ugm-3
31/07/2009,09:00:00,42,V ugm-3
31/07/2009,10:00:00,34,V ugm-3
31/07/2009,11:00:00,29,V ugm-3
31/07/2009,12:00:00,25,V ugm-3
31/07/2009,13:00:00,27,V ugm-3
31/07/2009,14:00:00,29,V ugm-3
31/07/2009,15:00:00,25,V ugm-3
31/07/2009,16:00:00,32,V ugm-3
31/07/2009,17:00:00,36,V ugm-3
31/07/2009,18:00:00,42,V ugm-3
31/07/2009,19:00:00,34,V ugm-3
31/07/2009,20:00:00,42,V ugm-3
31/07/2009,21:00:00,27,V ugm-3
31/07/2009,22:00:00,25,V ugm-3
31/07/2009,23:00:00,25,V ugm-3
31/07/2009,24:00:00,25,V ugm-3
01/08/2009,01:00:00,17,V ugm-3
01/08/2009,02:00:00,21,V ugm-3
01/08/2009,03:00:00,40,V ugm-3
01/08/2009,04:00:00,46,V ugm-3
01/08/2009,05:00:00,13,V ugm-3
01/08/2009,06:00:00,27,V ugm-3
01/08/2009,07:00:00,36,V ugm-3
01/08/2009,08:00:00,34,V ugm-3
01/08/2009,09:00:00,34,V ugm-3
01/08/2009,10:00:00,32,V ugm-3
01/08/2009,11:00:00,42,V ugm-3
01/08/2009,12:00:00,31,V ugm-3
01/08/2009,13:00:00,29,V ugm-3
01/08/2009,14:00:00,27,V ugm-3
01/08/2009,15:00:00,27,V ugm-3
01/08/2009,16:00:00,23,V ugm-3
01/08/2009,17:00:00,21,V ugm-3
01/08/2009,18:00:00,23,V ugm-3
01/08/2009,19:00:00,31,V ugm-3
01/08/2009,20:00:00,25,V ugm-3
01/08/2009,21:00:00,21,V ugm-3
01/08/2009,22:00:00,21,V ugm-3
01/08/2009,23:00:00,27,V ugm-3
01/08/2009,24:00:00,29,V ugm-3
02/08/2009,01:00:00,34,V ugm-3
02/08/2009,02:00:00,19,V ugm-3
02/08/2009,03:00:00,44,V ugm-3
02/08/2009,04:00:00,36,V ugm-3
02/08/2009,05:00:00,34,V ugm-3
02/08/2009,06:00:00,52,V ugm-3
02/08/2009,07:00:00,27,V ugm-3
02/08/2009,08:00:00,13,V ugm-3
02/08/2009,09:00:00,10,V ugm-3
02/08/2009,10:00:00,10,V ugm-3
02/08/2009,11:00:00,10,V ugm-3
02/08/2009,12:00:00,13,V ugm-3
02/08/2009,13:00:00,11,V ugm-3
02/08/2009,14:00:00,11,V ugm-3
02/08/2009,15:00:00,13,V ugm-3
02/08/2009,16:00:00,13,V ugm-3
02/08/2009,17:00:00,15,V ugm-3
02/08/2009,18:00:00,15,V ugm-3
02/08/2009,19:00:00,19,V ugm-3
02/08/2009,20:00:00,23,V ugm-3
02/08/2009,21:00:00,21,V ugm-3
02/08/2009,22:00:00,15,V ugm-3
02/08/2009,23:00:00,36,V ugm-3
02/08/2009,24:00:00,34,V ugm-3
03/08/2009,01:00:00,15,V ugm-3
03/08/2009,02:00:00,10,V ugm-3
03/08/2009,03:00:00,48,V ugm-3
03/08/2009,04:00:00,55,V ugm-3
03/08/2009,05:00:00,71,V ugm-3
03/08/2009,06:00:00,57,V ugm-3
03/08/2009,07:00:00,52,V ugm-3
03/08/2009,08:00:00,40,V ugm-3
03/08/2009,09:00:00,32,V ugm-3
03/08/2009,10:00:00,27,V ugm-3
03/08/2009,11:00:00,27,V ugm-3
03/08/2009,12:00:00,No data,V ugm-3
03/08/2009,13:00:00,No data,V ugm-3
03/08/2009,14:00:00,29,V ugm-3
03/08/2009,15:00:00,27,V ugm-3
03/08/2009,16:00:00,32,V ugm-3
03/08/2009,17:00:00,29,V ugm-3
03/08/2009,18:00:00,25,V ugm-3
03/08/2009,19:00:00,21,V ugm-3
03/08/2009,20:00:00,21,V ugm-3
03/08/2009,21:00:00,15,V ugm-3
03/08/2009,22:00:00,21,V ugm-3
03/08/2009,23:00:00,21,V ugm-3
03/08/2009,24:00:00,11,V ugm-3
04/08/2009,01:00:00,8,V ugm-3
04/08/2009,02:00:00,10,V ugm-3
04/08/2009,03:00:00,6,V ugm-3
04/08/2009,04:00:00,10,V ugm-3
04/08/2009,05:00:00,15,V ugm-3
04/08/2009,06:00:00,32,V ugm-3
04/08/2009,07:00:00,36,V ugm-3
04/08/2009,08:00:00,34,V ugm-3
04/08/2009,09:00:00,38,V ugm-3
04/08/2009,10:00:00,40,V ugm-3
04/08/2009,11:00:00,34,V ugm-3
04/08/2009,12:00:00,36,V ugm-3
04/08/2009,13:00:00,31,V ugm-3
04/08/2009,14:00:00,31,V ugm-3
04/08/2009,15:00:00,32,V ugm-3
04/08/2009,16:00:00,40,V ugm-3
04/08/2009,17:00:00,38,V ugm-3
04/08/2009,18:00:00,38,V ugm-3
04/08/2009,19:00:00,36,V ugm-3
04/08/2009,20:00:00,31,V ugm-3
04/08/2009,21:00:00,23,V ugm-3
04/08/2009,22:00:00,23,V ugm-3
04/08/2009,23:00:00,23,V ugm-3
04/08/2009,24:00:00,27,V ugm-3
05/08/2009,01:00:00,17,V ugm-3
05/08/2009,02:00:00,32,V ugm-3
05/08/2009,03:00:00,11,V ugm-3
05/08/2009,04:00:00,17,V ugm-3
05/08/2009,05:00:00,23,V ugm-3
05/08/2009,06:00:00,69,V ugm-3
05/08/2009,07:00:00,67,V ugm-3
05/08/2009,08:00:00,111,V ugm-3
05/08/2009,09:00:00,92,V ugm-3
05/08/2009,10:00:00,53,V ugm-3
05/08/2009,11:00:00,29,V ugm-3
05/08/2009,12:00:00,25,V ugm-3
05/08/2009,13:00:00,19,V ugm-3
05/08/2009,14:00:00,21,V ugm-3
05/08/2009,15:00:00,25,V ugm-3
05/08/2009,16:00:00,21,V ugm-3
05/08/2009,17:00:00,21,V ugm-3
05/08/2009,18:00:00,27,V ugm-3
05/08/2009,19:00:00,23,V ugm-3
05/08/2009,20:00:00,38,V ugm-3
05/08/2009,21:00:00,44,V ugm-3
05/08/2009,22:00:00,46,V ugm-3
05/08/2009,23:00:00,36,V ugm-3
05/08/2009,24:00:00,42,V ugm-3
06/08/2009,01:00:00,27,V ugm-3
06/08/2009,02:00:00,17,V ugm-3
06/08/2009,03:00:00,17,V ugm-3
06/08/2009,04:00:00,17,V ugm-3
06/08/2009,05:00:00,21,V ugm-3
06/08/2009,06:00:00,105,V ugm-3
06/08/2009,07:00:00,101,V ugm-3
06/08/2009,08:00:00,44,V ugm-3
06/08/2009,09:00:00,50,V ugm-3
06/08/2009,10:00:00,34,V ugm-3
06/08/2009,11:00:00,29,V ugm-3
06/08/2009,12:00:00,38,V ugm-3
06/08/2009,13:00:00,36,V ugm-3
06/08/2009,14:00:00,36,V ugm-3
06/08/2009,15:00:00,52,V ugm-3
06/08/2009,16:00:00,52,V ugm-3
06/08/2009,17:00:00,52,V ugm-3
06/08/2009,18:00:00,44,V ugm-3
06/08/2009,19:00:00,55,V ugm-3
06/08/2009,20:00:00,50,V ugm-3
06/08/2009,21:00:00,34,V ugm-3
06/08/2009,22:00:00,27,V ugm-3
06/08/2009,23:00:00,31,V ugm-3
06/08/2009,24:00:00,40,V ugm-3
07/08/2009,01:00:00,34,V ugm-3
07/08/2009,02:00:00,29,V ugm-3
07/08/2009,03:00:00,27,V ugm-3
07/08/2009,04:00:00,23,V ugm-3
07/08/2009,05:00:00,23,V ugm-3
07/08/2009,06:00:00,38,V ugm-3
07/08/2009,07:00:00,82,V ugm-3
07/08/2009,08:00:00,57,V ugm-3
07/08/2009,09:00:00,31,V ugm-3
07/08/2009,10:00:00,29,V ugm-3
07/08/2009,11:00:00,27,V ugm-3
07/08/2009,12:00:00,19,V ugm-3
07/08/2009,13:00:00,19,V ugm-3
07/08/2009,14:00:00,27,V ugm-3
07/08/2009,15:00:00,23,V ugm-3
07/08/2009,16:00:00,27,V ugm-3
07/08/2009,17:00:00,25,V ugm-3
07/08/2009,18:00:00,21,V ugm-3
07/08/2009,19:00:00,29,V ugm-3
07/08/2009,20:00:00,23,V ugm-3
07/08/2009,21:00:00,27,V ugm-3
07/08/2009,22:00:00,27,V ugm-3
07/08/2009,23:00:00,25,V ugm-3
07/08/2009,24:00:00,23,V ugm-3
08/08/2009,01:00:00,27,V ugm-3
08/08/2009,02:00:00,29,V ugm-3
08/08/2009,03:00:00,29,V ugm-3
08/08/2009,04:00:00,52,V ugm-3
08/08/2009,05:00:00,67,V ugm-3
08/08/2009,06:00:00,111,V ugm-3
08/08/2009,07:00:00,155,V ugm-3
08/08/2009,08:00:00,80,V ugm-3
08/08/2009,09:00:00,32,V ugm-3
08/08/2009,10:00:00,29,V ugm-3
08/08/2009,11:00:00,15,V ugm-3
08/08/2009,12:00:00,11,V ugm-3
08/08/2009,13:00:00,11,V ugm-3
08/08/2009,14:00:00,11,V ugm-3
08/08/2009,15:00:00,13,V ugm-3
08/08/2009,16:00:00,15,V ugm-3
08/08/2009,17:00:00,15,V ugm-3
08/08/2009,18:00:00,15,V ugm-3
08/08/2009,19:00:00,17,V ugm-3
08/08/2009,20:00:00,23,V ugm-3
08/08/2009,21:00:00,31,V ugm-3
08/08/2009,22:00:00,34,V ugm-3
08/08/2009,23:00:00,36,V ugm-3
08/08/2009,24:00:00,52,V ugm-3
09/08/2009,01:00:00,132,V ugm-3
09/08/2009,02:00:00,134,V ugm-3
09/08/2009,03:00:00,128,V ugm-3
09/08/2009,04:00:00,118,V ugm-3
09/08/2009,05:00:00,90,V ugm-3
09/08/2009,06:00:00,101,V ugm-3
09/08/2009,07:00:00,94,V ugm-3
09/08/2009,08:00:00,32,V ugm-3
09/08/2009,09:00:00,11,V ugm-3
09/08/2009,10:00:00,10,V ugm-3
09/08/2009,11:00:00,15,V ugm-3
09/08/2009,12:00:00,17,V ugm-3
09/08/2009,13:00:00,17,V ugm-3
09/08/2009,14:00:00,13,V ugm-3
09/08/2009,15:00:00,13,V ugm-3
09/08/2009,16:00:00,11,V ugm-3
09/08/2009,17:00:00,13,V ugm-3
09/08/2009,18:00:00,13,V ugm-3
09/08/2009,19:00:00,17,V ugm-3
09/08/2009,20:00:00,27,V ugm-3
09/08/2009,21:00:00,29,V ugm-3
09/08/2009,22:00:00,32,V ugm-3
09/08/2009,23:00:00,25,V ugm-3
09/08/2009,24:00:00,17,V ugm-3
10/08/2009,01:00:00,17,V ugm-3
10/08/2009,02:00:00,11,V ugm-3
10/08/2009,03:00:00,15,V ugm-3
10/08/2009,04:00:00,13,V ugm-3
10/08/2009,05:00:00,15,V ugm-3
10/08/2009,06:00:00,40,V ugm-3
10/08/2009,07:00:00,46,V ugm-3
10/08/2009,08:00:00,34,V ugm-3
10/08/2009,09:00:00,34,V ugm-3
10/08/2009,10:00:00,44,V ugm-3
10/08/2009,11:00:00,36,V ugm-3
10/08/2009,12:00:00,25,V ugm-3
10/08/2009,13:00:00,32,V ugm-3
10/08/2009,14:00:00,27,V ugm-3
10/08/2009,15:00:00,27,V ugm-3
10/08/2009,16:00:00,32,V ugm-3
10/08/2009,17:00:00,34,V ugm-3
10/08/2009,18:00:00,29,V ugm-3
10/08/2009,19:00:00,15,V ugm-3
10/08/2009,20:00:00,17,V ugm-3
10/08/2009,21:00:00,21,V ugm-3
10/08/2009,22:00:00,21,V ugm-3
10/08/2009,23:00:00,19,V ugm-3
10/08/2009,24:00:00,19,V ugm-3
11/08/2009,01:00:00,17,V ugm-3
11/08/2009,02:00:00,17,V ugm-3
11/08/2009,03:00:00,21,V ugm-3
11/08/2009,04:00:00,13,V ugm-3
11/08/2009,05:00:00,15,V ugm-3
11/08/2009,06:00:00,29,V ugm-3
11/08/2009,07:00:00,25,V ugm-3
11/08/2009,08:00:00,38,V ugm-3
11/08/2009,09:00:00,27,V ugm-3
11/08/2009,10:00:00,21,V ugm-3
11/08/2009,11:00:00,25,V ugm-3
11/08/2009,12:00:00,25,V ugm-3
11/08/2009,13:00:00,23,V ugm-3
11/08/2009,14:00:00,27,V ugm-3
11/08/2009,15:00:00,29,V ugm-3
11/08/2009,16:00:00,36,V ugm-3
11/08/2009,17:00:00,42,V ugm-3
11/08/2009,18:00:00,36,V ugm-3
11/08/2009,19:00:00,32,V ugm-3
11/08/2009,20:00:00,32,V ugm-3
11/08/2009,21:00:00,23,V ugm-3
11/08/2009,22:00:00,15,V ugm-3
11/08/2009,23:00:00,15,V ugm-3
11/08/2009,24:00:00,11,V ugm-3
12/08/2009,01:00:00,10,V ugm-3
12/08/2009,02:00:00,8,V ugm-3
12/08/2009,03:00:00,8,V ugm-3
12/08/2009,04:00:00,10,V ugm-3
12/08/2009,05:00:00,10,V ugm-3
12/08/2009,06:00:00,15,V ugm-3
12/08/2009,07:00:00,23,V ugm-3
12/08/2009,08:00:00,27,V ugm-3
12/08/2009,09:00:00,32,V ugm-3
12/08/2009,10:00:00,36,V ugm-3
12/08/2009,11:00:00,27,V ugm-3
12/08/2009,12:00:00,31,V ugm-3
12/08/2009,13:00:00,25,V ugm-3
12/08/2009,14:00:00,23,V ugm-3
12/08/2009,15:00:00,27,V ugm-3
12/08/2009,16:00:00,44,V ugm-3
12/08/2009,17:00:00,36,V ugm-3
12/08/2009,18:00:00,25,V ugm-3
12/08/2009,19:00:00,23,V ugm-3
12/08/2009,20:00:00,23,V ugm-3
12/08/2009,21:00:00,13,V ugm-3
12/08/2009,22:00:00,15,V ugm-3
12/08/2009,23:00:00,13,V ugm-3
12/08/2009,24:00:00,11,V ugm-3
13/08/2009,01:00:00,13,V ugm-3
13/08/2009,02:00:00,10,V ugm-3
13/08/2009,03:00:00,11,V ugm-3
13/08/2009,04:00:00,10,V ugm-3
13/08/2009,05:00:00,13,V ugm-3
13/08/2009,06:00:00,27,V ugm-3
13/08/2009,07:00:00,36,V ugm-3
13/08/2009,08:00:00,44,V ugm-3
13/08/2009,09:00:00,34,V ugm-3
13/08/2009,10:00:00,27,V ugm-3
13/08/2009,11:00:00,19,V ugm-3
13/08/2009,12:00:00,21,V ugm-3
13/08/2009,13:00:00,17,V ugm-3
13/08/2009,14:00:00,19,V ugm-3
13/08/2009,15:00:00,21,V ugm-3
13/08/2009,16:00:00,31,V ugm-3
13/08/2009,17:00:00,34,V ugm-3
13/08/2009,18:00:00,34,V ugm-3
13/08/2009,19:00:00,40,V ugm-3
13/08/2009,20:00:00,32,V ugm-3
13/08/2009,21:00:00,36,V ugm-3
13/08/2009,22:00:00,32,V ugm-3
13/08/2009,23:00:00,29,V ugm-3
13/08/2009,24:00:00,42,V ugm-3
14/08/2009,01:00:00,36,V ugm-3
14/08/2009,02:00:00,11,V ugm-3
14/08/2009,03:00:00,10,V ugm-3
14/08/2009,04:00:00,11,V ugm-3
14/08/2009,05:00:00,17,V ugm-3
14/08/2009,06:00:00,40,V ugm-3
14/08/2009,07:00:00,61,V ugm-3
14/08/2009,08:00:00,48,V ugm-3
14/08/2009,09:00:00,31,V ugm-3
14/08/2009,10:00:00,23,V ugm-3
14/08/2009,11:00:00,25,V ugm-3
14/08/2009,12:00:00,29,V ugm-3
14/08/2009,13:00:00,32,V ugm-3
14/08/2009,14:00:00,29,V ugm-3
14/08/2009,15:00:00,29,V ugm-3
14/08/2009,16:00:00,31,V ugm-3
14/08/2009,17:00:00,31,V ugm-3
14/08/2009,18:00:00,27,V ugm-3
14/08/2009,19:00:00,23,V ugm-3
14/08/2009,20:00:00,27,V ugm-3
14/08/2009,21:00:00,27,V ugm-3
14/08/2009,22:00:00,29,V ugm-3
14/08/2009,23:00:00,19,V ugm-3
14/08/2009,24:00:00,17,V ugm-3
15/08/2009,01:00:00,10,V ugm-3
15/08/2009,02:00:00,10,V ugm-3
15/08/2009,03:00:00,8,V ugm-3
15/08/2009,04:00:00,8,V ugm-3
15/08/2009,05:00:00,8,V ugm-3
15/08/2009,06:00:00,10,V ugm-3
15/08/2009,07:00:00,11,V ugm-3
15/08/2009,08:00:00,11,V ugm-3
15/08/2009,09:00:00,13,V ugm-3
15/08/2009,10:00:00,17,V ugm-3
15/08/2009,11:00:00,21,V ugm-3
15/08/2009,12:00:00,21,V ugm-3
15/08/2009,13:00:00,23,V ugm-3
15/08/2009,14:00:00,15,V ugm-3
15/08/2009,15:00:00,17,V ugm-3
15/08/2009,16:00:00,11,V ugm-3
15/08/2009,17:00:00,17,V ugm-3
15/08/2009,18:00:00,21,V ugm-3
15/08/2009,19:00:00,17,V ugm-3
15/08/2009,20:00:00,15,V ugm-3
15/08/2009,21:00:00,19,V ugm-3
15/08/2009,22:00:00,15,V ugm-3
15/08/2009,23:00:00,17,V ugm-3
15/08/2009,24:00:00,13,V ugm-3
16/08/2009,01:00:00,10,V ugm-3
16/08/2009,02:00:00,13,V ugm-3
16/08/2009,03:00:00,8,V ugm-3
16/08/2009,04:00:00,8,V ugm-3
16/08/2009,05:00:00,8,V ugm-3
16/08/2009,06:00:00,11,V ugm-3
16/08/2009,07:00:00,11,V ugm-3
16/08/2009,08:00:00,10,V ugm-3
16/08/2009,09:00:00,13,V ugm-3
16/08/2009,10:00:00,11,V ugm-3
16/08/2009,11:00:00,11,V ugm-3
16/08/2009,12:00:00,11,V ugm-3
16/08/2009,13:00:00,11,V ugm-3
16/08/2009,14:00:00,11,V ugm-3
16/08/2009,15:00:00,10,V ugm-3
16/08/2009,16:00:00,11,V ugm-3
16/08/2009,17:00:00,11,V ugm-3
16/08/2009,18:00:00,13,V ugm-3
16/08/2009,19:00:00,15,V ugm-3
16/08/2009,20:00:00,15,V ugm-3
16/08/2009,21:00:00,19,V ugm-3
16/08/2009,22:00:00,15,V ugm-3
16/08/2009,23:00:00,15,V ugm-3
16/08/2009,24:00:00,19,V ugm-3
17/08/2009,01:00:00,13,V ugm-3
17/08/2009,02:00:00,8,V ugm-3
17/08/2009,03:00:00,10,V ugm-3
17/08/2009,04:00:00,11,V ugm-3
17/08/2009,05:00:00,13,V ugm-3
17/08/2009,06:00:00,31,V ugm-3
